id,hour,aerial,terrain,man,district,concelho,familiaName,natureza,especieName,status,total_meios
2021030045201,09:30,0,1,2,Braga,Braga,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115393,09:30,0,1,1,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021040016438,09:30,0,1,2,BraganÇa,Vinhais,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021060025751,09:30,0,1,2,Coimbra,Miranda Do Corvo,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021180031305,09:32,0,1,5,Viseu,Castro Daire,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021150050711,09:34,0,1,2,SetÚbal,Palmela,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021040016436,09:34,0,1,2,BraganÇa,Macedo De Cavaleiros,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130092586,09:35,0,1,5,Porto,Santo Tirso,Riscos Tecnológicos,Habitacional,Incêndios Urbanos ou em Área Urbanizável,Despacho de 1º Alerta,
2021010047823,09:35,0,1,2,Aveiro,Espinho,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021020014029,09:35,0,1,2,Beja,Aljustrel,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021060025750,09:35,0,1,1,Coimbra,Penacova,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021130092588,09:38,0,1,2,Porto,Vila Nova De Gaia,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021180031307,09:40,0,1,1,Viseu,Moimenta Da Beira,Protecção e Assistência a Pessoas e Bens,Remoção e/ou Transporte de cadáver,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021140030415,09:42,0,1,2,SantarÉm,Benavente,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021040016437,09:42,0,1,1,BraganÇa,Vimioso,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021160015719,09:45,0,1,2,Viana Do Castelo,Vila Nova De Cerveira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021090021592,09:45,0,1,7,Guarda,Gouveia,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Em Curso,
2021120011737,09:46,0,1,2,Portalegre,Campo Maior,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021110115387,09:48,0,1,2,Lisboa,Oeiras,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021120011738,09:48,0,1,2,Portalegre,Alter Do ChÃo,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021110115389,09:52,0,1,4,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021060025754,09:55,0,1,2,Coimbra,Miranda Do Corvo,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021120011739,09:55,0,1,2,Portalegre,Nisa,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021010047830,09:50,0,2,7,Aveiro,Albergaria-a-velha,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021120011744,09:50,0,1,2,Portalegre,Avis,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021100032747,09:55,0,1,2,Leiria,AlcobaÇa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021030045213,09:57,0,1,2,Braga,Celorico De Basto,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130092597,09:59,0,1,4,Porto,Santo Tirso,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021160015722,10:00,0,1,2,Viana Do Castelo,Caminha,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115394,10:00,0,1,2,Lisboa,Cascais,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021130092599,10:02,0,1,2,Porto,Matosinhos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115396,10:04,0,1,2,Lisboa,Amadora,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021100032753,10:05,0,1,3,Leiria,NazarÉ,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021010047798,08:34,0,2,6,Aveiro,Sever Do Vouga,Riscos Tecnológicos,Despiste,Acidentes,Em Resolução,
2021130092606,08:50,0,1,5,Porto,Penafiel,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021120011746,09:30,0,1,5,Portalegre,Ponte De Sor,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Em Curso,
2021010047834,09:59,0,3,9,Aveiro,Ovar,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021150050720,10:01,0,1,2,SetÚbal,Seixal,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021100032754,10:06,0,1,1,Leiria,Leiria,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água à População,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021020014031,10:07,0,1,2,Beja,Beja,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021160015724,10:08,0,1,2,Viana Do Castelo,Viana Do Castelo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115405,10:08,0,1,2,Lisboa,Loures,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021180031312,10:09,0,1,2,Viseu,Nelas,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110115404,10:13,0,1,2,Lisboa,Amadora,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021060025709,06:34,0,1,2,Coimbra,Oliveira Do Hospital,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Chegada ao TO,
2021130092556,08:10,0,0,0,Porto,Trofa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021100032728,08:53,0,2,7,Leiria,Caldas Da Rainha,Riscos Mistos,Mato,Incêndios Rurais,Vigilância,
2021130092577,09:13,0,2,8,Porto,Vila Nova De Gaia,Riscos Tecnológicos,Despiste,Acidentes,Chegada ao TO,
2021010047847,09:19,0,1,2,Aveiro,Albergaria-a-velha,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021010047827,09:23,0,0,0,Aveiro,Santa Maria Da Feira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021100032736,09:25,0,8,17,Coimbra,Soure,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021030045208,09:33,0,0,0,Braga,GuimarÃes,Protecção e Assistência a Pessoas e Bens,Intoxicação,Assistência em Saúde,Chegada ao TO,
2021110115409,09:35,0,0,0,Lisboa,Lisboa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021060025759,09:37,0,1,2,Coimbra,Figueira Da Foz,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021010047829,09:55,0,0,0,Aveiro,Santa Maria Da Feira,Riscos Tecnológicos,"Indústria, Oficina e Armazém",Incêndios Urbanos ou em Área Urbanizável,Chegada ao TO,
2021010047831,09:57,0,5,16,Aveiro,Santa Maria Da Feira,Riscos Tecnológicos,"Indústria, Oficina e Armazém",Incêndios Urbanos ou em Área Urbanizável,Em Resolução,
2021150050717,09:57,0,2,6,SetÚbal,Almada,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Pessoas",Assistência e Prevenção a actividades humanas,Em Curso,
2021130092610,10:00,0,1,2,Porto,Vila Nova De Gaia,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021180031310,10:02,0,2,6,Viseu,Sernancelhe,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021110115406,10:05,0,1,2,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021100032756,10:13,0,1,2,Leiria,AlcobaÇa,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021050014423,10:13,0,1,2,Castelo Branco,SertÃ,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Despacho de 1º Alerta,
2021150050721,10:14,0,1,2,SetÚbal,GrÂndola,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150050722,10:14,0,1,3,SetÚbal,Seixal,Operações  e Estados de Alerta,Exercício ou Simulacro,Operações,Despacho de 1º Alerta,
2021070012160,10:15,0,1,2,Évora,Arraiolos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150050725,10:15,0,1,2,SetÚbal,Barreiro,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021120011747,10:15,0,1,3,Portalegre,Sousel,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021080024770,10:15,0,1,1,Faro,Silves,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Em Curso,
2021040016443,10:16,0,1,2,BraganÇa,Freixo De Espada À Cinta,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021180031313,10:18,0,1,5,Viseu,Tondela,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021030045219,10:19,0,1,1,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021140030425,10:20,0,4,10,SantarÉm,Tomar,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Em Resolução,
2021060025757,10:21,0,1,2,Coimbra,Coimbra,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021080024771,10:24,0,1,3,Faro,Alcoutim,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021100032759,10:25,0,1,2,Leiria,Porto De MÓs,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021070012161,10:25,0,1,2,Évora,Viana Do Alentejo,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021170015875,10:29,0,1,1,Vila Real,Chaves,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021080024772,10:30,0,1,5,Faro,Vila Do Bispo,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021120011749,10:30,0,1,4,Portalegre,Portalegre,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021110116146,08:13,0,1,2,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021080024934,08:14,0,1,2,Faro,Alcoutim,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021100032984,08:14,0,2,3,Leiria,Leiria,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021070012246,08:14,0,1,2,Évora,Portel,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021110116154,08:15,0,1,1,Lisboa,Oeiras,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades públicas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021090021699,08:15,0,1,4,Guarda,MÊda,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021030045468,08:15,0,1,2,Braga,Fafe,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021040016516,08:15,0,1,3,BraganÇa,Mirandela,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021050014515,08:15,0,1,3,Castelo Branco,ProenÇa-a-nova,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021170015970,08:15,0,1,3,Vila Real,Chaves,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021060025911,08:18,0,1,2,Coimbra,TÁbua,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130093151,08:18,0,1,3,Porto,Matosinhos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021110116153,08:18,0,1,2,Lisboa,Odivelas,Protecção e Assistência a Pessoas e Bens,Agressão/Violação,Intervenção em conflitos legais,Despacho de 1º Alerta,
2021110116152,08:20,0,1,2,Lisboa,Oeiras,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021120011809,08:20,0,1,4,Portalegre,Portalegre,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021090021700,08:20,0,2,4,Guarda,Guarda,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021030045467,08:22,0,1,3,Braga,Esposende,Riscos Mistos,Consolidação de Rescaldo,Incêndios Rurais,Despacho de 1º Alerta,
2021020014123,08:23,0,1,2,Beja,Odemira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021080024936,08:23,0,2,4,Faro,PortimÃo,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021080024937,08:23,0,0,0,Faro,Faro,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Chegada ao TO,
2021090021702,08:24,0,1,2,Guarda,Trancoso,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021150051036,08:24,0,1,3,SetÚbal,GrÂndola,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021060025909,08:25,0,1,1,Coimbra,Soure,Protecção e Assistência a Pessoas e Bens,"Busca e Resgate Terrestre, de Animais",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021040016518,08:25,0,1,2,BraganÇa,BraganÇa,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021180031506,08:25,0,1,3,Viseu,Santa Comba DÃo,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Chegada ao TO,
2021040016519,08:25,0,1,2,BraganÇa,AlfÂndega Da FÉ,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021150051038,08:26,0,1,2,SetÚbal,Almada,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021140030608,08:26,0,1,3,SantarÉm,Sardoal,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021140030610,08:30,0,1,2,SantarÉm,Salvaterra De Magos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045471,08:30,0,1,6,Braga,Esposende,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130093155,08:30,0,1,2,Porto,Vila Nova De Gaia,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021070012249,08:30,0,1,1,Évora,Arraiolos,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021090021703,08:30,0,1,3,Guarda,Seia,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021020014125,08:30,0,0,0,Beja,Aljustrel,Operações  e Estados de Alerta,Rendição de Meios,Operações,Chegada ao TO,
2021020014128,08:30,0,0,0,Beja,Castro Verde,Operações  e Estados de Alerta,Rendição de Meios,Operações,Chegada ao TO,
2021110116159,08:32,0,1,2,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água à População,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021140030612,08:32,0,1,2,SantarÉm,Ferreira Do ZÊzere,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021140030611,08:32,0,1,3,SantarÉm,SantarÉm,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021030045472,08:33,0,2,4,Braga,GuimarÃes,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021120011816,08:34,0,0,0,Portalegre,Campo Maior,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021020014124,08:34,0,0,0,Beja,Ourique,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021100032988,08:35,0,1,2,Leiria,Pombal,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021110116163,08:36,0,1,2,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água à População,Assistência e Prevenção a actividades humanas,Em Curso,
2021030045474,08:37,0,1,2,Braga,Braga,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021180031511,08:38,0,1,2,Viseu,Viseu,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021130093158,08:39,0,0,0,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130093159,08:40,0,1,1,Porto,Santo Tirso,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021140030614,08:42,0,1,2,SantarÉm,Coruche,Riscos Mistos,Queda de Árvore,"Comprometimento total ou parcial de segurança, serviços ou estruturas",Chegada ao TO,
2021040016520,08:44,0,1,2,BraganÇa,Carrazeda De AnsiÃes,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021140030615,08:44,0,1,2,SantarÉm,SantarÉm,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021120011824,08:44,0,0,0,Portalegre,Elvas,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Em Curso,
2021020014127,08:44,0,1,5,Beja,Ferreira Do Alentejo,Operações  e Estados de Alerta,Exercício ou Simulacro,Operações,Chegada ao TO,
2021130093160,08:45,0,1,2,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130093164,08:45,0,1,2,Porto,Paredes,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021030045477,08:46,0,1,2,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021140030634,08:48,0,1,4,SantarÉm,Abrantes,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021130093173,08:51,0,1,2,Porto,Trofa,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Em Curso,
2021180031514,08:52,0,0,0,Viseu,SÃo Pedro Do Sul,Riscos Tecnológicos,Despiste,Acidentes,Em Resolução,
2021130093162,08:54,0,1,2,Porto,Lousada,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021130093161,08:54,0,1,3,Porto,Matosinhos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021140030618,08:54,0,1,2,SantarÉm,Tomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021180031513,08:54,0,1,2,Viseu,SÃo Pedro Do Sul,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021110116181,08:55,0,1,1,Lisboa,Mafra,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021010048147,08:55,0,1,2,Aveiro,Anadia,Protecção e Assistência a Pessoas e Bens,Prevenção a actividades de lazer,Assistência e Prevenção a actividades humanas,Em Curso,
2021080024939,08:55,0,1,1,Faro,Silves,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021010048148,08:55,0,3,4,Aveiro,Espinho,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021120011814,08:55,0,1,2,Portalegre,Fronteira,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021100032993,08:56,0,1,2,Leiria,Peniche,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021060025916,08:57,0,1,3,Coimbra,Coimbra,Operações  e Estados de Alerta,Pré-posicionamento de Meios DECIF,Operações,Despacho de 1º Alerta,
2021030045479,08:58,0,1,2,Braga,Barcelos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021120011813,08:58,0,1,1,Portalegre,Elvas,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021010048151,08:59,0,1,2,Aveiro,Mealhada,Protecção e Assistência a Pessoas e Bens,Abastecimento de Água a entidades privadas,Assistência e Prevenção a actividades humanas,Em Curso,
2021010048156,08:59,0,1,2,Aveiro,Ovar,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021030045480,09:00,0,0,0,Braga,Barcelos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021130093176,09:00,0,1,2,Porto,Gondomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021160015821,09:00,0,1,2,Viana Do Castelo,Paredes De Coura,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021150051051,09:00,0,1,2,SetÚbal,Almada,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021150051052,09:00,0,1,2,SetÚbal,Almada,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021140030624,09:01,0,1,2,SantarÉm,Tomar,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021110116179,09:02,0,1,2,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021030045483,09:03,0,2,4,Braga,PÓvoa De Lanhoso,Riscos Tecnológicos,Colisão rodoviária,Acidentes,Despacho de 1º Alerta,
2021110116177,09:05,0,0,0,Lisboa,Arruda Dos Vinhos,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021030045489,09:06,0,0,0,Braga,Fafe,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021120011815,09:06,0,0,0,Portalegre,Fronteira,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Em Curso,
2021140030621,09:07,0,0,0,SantarÉm,Vila Nova Da Barquinha,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Chegada ao TO,
2021030045486,09:07,0,1,2,Braga,Vila Nova De FamalicÃo,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
2021170015975,09:07,0,1,1,Vila Real,Boticas,Protecção e Assistência a Pessoas e Bens,"Patrulhamento, Reconhecimento e Vigilância",Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021110116180,09:07,0,1,2,Lisboa,Sintra,Protecção e Assistência a Pessoas e Bens,Limpeza de Via e Sinalização de Perigo,Assistência e Prevenção a actividades humanas,Despacho de 1º Alerta,
2021140030622,09:09,0,1,2,SantarÉm,Chamusca,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021140030623,09:09,0,1,2,SantarÉm,Torres Novas,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Despacho de 1º Alerta,
2021120011818,09:10,0,1,1,Portalegre,Ponte De Sor,Operações  e Estados de Alerta,Pré-posicionamento de Meios,Operações,Em Curso,
2021010048159,09:11,0,0,0,Aveiro,Santa Maria Da Feira,Protecção e Assistência a Pessoas e Bens,Trauma,Assistência em Saúde,Em Curso,
